,text,image_paths
53134,cracks,./data/final_images/53134.jpg
53135,no alternate route,./data/final_images/53135.jpg
53136,cracks,./data/final_images/53136.jpg
53137,grass,./data/final_images/53137.jpg
53138,cracks,./data/final_images/53138.jpg
53139,cracks,./data/final_images/53139.jpg
53140,cracks,./data/final_images/53140.jpg
53141,street has a sidewalk,./data/final_images/53141.jpg
53142,narrow,./data/final_images/53142.jpg
53143,pole,./data/final_images/53143.jpg
53144,no alternate route,./data/final_images/53144.jpg
53145,street has no sidewalks,./data/final_images/53145.jpg
53146,narrow sidewalk,./data/final_images/53146.jpg
53147,street has no sidewalks,./data/final_images/53147.jpg
53148,leaves,./data/final_images/53148.jpg
53149,street has no sidewalks,./data/final_images/53149.jpg
53150,street has no sidewalks,./data/final_images/53150.jpg
53151,street has no sidewalks,./data/final_images/53151.jpg
53152,street has no sidewalks,./data/final_images/53152.jpg
53153,street has no sidewalks,./data/final_images/53153.jpg
53154,cracks,./data/final_images/53154.jpg
53155,no alternate route,./data/final_images/53155.jpg
53156,no alternate route,./data/final_images/53156.jpg
53157,not needed,./data/final_images/53157.jpg
53158,construction,./data/final_images/53158.jpg
53159,cracks,./data/final_images/53159.jpg
53160,cracks,./data/final_images/53160.jpg
53161,cracks grass,./data/final_images/53161.jpg
53162,grass,./data/final_images/53162.jpg
53163,grass,./data/final_images/53163.jpg
53164,grass,./data/final_images/53164.jpg
53165,grass,./data/final_images/53165.jpg
53166,no alternate route,./data/final_images/53166.jpg
53167,no alternate route,./data/final_images/53167.jpg
53168,no alternate route,./data/final_images/53168.jpg
53169,no alternate route,./data/final_images/53169.jpg
53170,street has no sidewalks,./data/final_images/53170.jpg
53171,street has no sidewalks,./data/final_images/53171.jpg
53172,street has no sidewalks,./data/final_images/53172.jpg
53173,street has no sidewalks,./data/final_images/53173.jpg
53174,street has no sidewalks,./data/final_images/53174.jpg
53175,street has no sidewalks,./data/final_images/53175.jpg
53176,street has no sidewalks,./data/final_images/53176.jpg
53177,street has no sidewalks,./data/final_images/53177.jpg
53178,street has no sidewalks,./data/final_images/53178.jpg
53179,street has no sidewalks,./data/final_images/53179.jpg
53180,grass,./data/final_images/53180.jpg
53181,missing tactile warning,./data/final_images/53181.jpg
53182,missing tactile warning,./data/final_images/53182.jpg
53183,no alternate route,./data/final_images/53183.jpg
53184,no alternate route,./data/final_images/53184.jpg
53185,grass,./data/final_images/53185.jpg
53186,grass,./data/final_images/53186.jpg
53187,narrow,./data/final_images/53187.jpg
53188,street has no sidewalks,./data/final_images/53188.jpg
53189,street has no sidewalks,./data/final_images/53189.jpg
53190,street has no sidewalks,./data/final_images/53190.jpg
53191,street has no sidewalks,./data/final_images/53191.jpg
53192,street has a sidewalk,./data/final_images/53192.jpg
53193,street has a sidewalk,./data/final_images/53193.jpg
53194,missing tactile warning,./data/final_images/53194.jpg
53195,no alternate route,./data/final_images/53195.jpg
53196,no alternate route,./data/final_images/53196.jpg
53197,grass,./data/final_images/53197.jpg
53198,grass,./data/final_images/53198.jpg
53199,grass,./data/final_images/53199.jpg
53200,cracks,./data/final_images/53200.jpg
53201,cracks,./data/final_images/53201.jpg
53202,cracks,./data/final_images/53202.jpg
53203,cracks,./data/final_images/53203.jpg
53204,cracks,./data/final_images/53204.jpg
53205,cracks,./data/final_images/53205.jpg
53206,street has a sidewalk,./data/final_images/53206.jpg
53207,grass,./data/final_images/53207.jpg
53208,street has a sidewalk,./data/final_images/53208.jpg
53209,cracks,./data/final_images/53209.jpg
53210,cracks,./data/final_images/53210.jpg
53211,no alternate route,./data/final_images/53211.jpg
53212,grass,./data/final_images/53212.jpg
53213,no alternate route,./data/final_images/53213.jpg
53214,cracks grass,./data/final_images/53214.jpg
53215,cracks,./data/final_images/53215.jpg
53216,street has a sidewalk,./data/final_images/53216.jpg
53217,cracks,./data/final_images/53217.jpg
53218,street has a sidewalk,./data/final_images/53218.jpg
53219,cracks,./data/final_images/53219.jpg
53220,cracks,./data/final_images/53220.jpg
53221,grass,./data/final_images/53221.jpg
53222,cracks,./data/final_images/53222.jpg
53223,cracks,./data/final_images/53223.jpg
53224,grass,./data/final_images/53224.jpg
53225,no alternate route,./data/final_images/53225.jpg
53226,cracks,./data/final_images/53226.jpg
53227,cracks,./data/final_images/53227.jpg
53228,cracks,./data/final_images/53228.jpg
53229,cracks,./data/final_images/53229.jpg
53230,grass,./data/final_images/53230.jpg
53231,cracks,./data/final_images/53231.jpg
53232,gravel dirt road street has a sidewalk,./data/final_images/53232.jpg
53233,cracks,./data/final_images/53233.jpg
53234,cracks,./data/final_images/53234.jpg
53235,gravel dirt road street has a sidewalk,./data/final_images/53235.jpg
53236,gravel dirt road street has a sidewalk,./data/final_images/53236.jpg
53237,grass,./data/final_images/53237.jpg
53238,grass,./data/final_images/53238.jpg
53239,grass,./data/final_images/53239.jpg
53240,cracks grass,./data/final_images/53240.jpg
53241,grass,./data/final_images/53241.jpg
53242,gravel dirt road street has a sidewalk,./data/final_images/53242.jpg
53243,grass,./data/final_images/53243.jpg
53244,no alternate route,./data/final_images/53244.jpg
53245,no alternate route,./data/final_images/53245.jpg
53246,cracks grass,./data/final_images/53246.jpg
53247,cracks grass,./data/final_images/53247.jpg
53248,shared pedestrian car space street has no sidewalks,./data/final_images/53248.jpg
53249,grass,./data/final_images/53249.jpg
53250,grass,./data/final_images/53250.jpg
53251,cracks grass,./data/final_images/53251.jpg
53252,cracks grass,./data/final_images/53252.jpg
53253,grass,./data/final_images/53253.jpg
53254,grass,./data/final_images/53254.jpg
53255,cracks grass,./data/final_images/53255.jpg
53256,cracks grass,./data/final_images/53256.jpg
53257,grass,./data/final_images/53257.jpg
53258,grass,./data/final_images/53258.jpg
53259,vegetation,./data/final_images/53259.jpg
53260,narrow sidewalk,./data/final_images/53260.jpg
53261,narrow sidewalk,./data/final_images/53261.jpg
53262,cracks,./data/final_images/53262.jpg
53263,grass,./data/final_images/53263.jpg
53264,no alternate route,./data/final_images/53264.jpg
53265,cracks,./data/final_images/53265.jpg
53266,ends abruptly gravel dirt road,./data/final_images/53266.jpg
53267,cracks grass,./data/final_images/53267.jpg
53268,cracks,./data/final_images/53268.jpg
53269,grass,./data/final_images/53269.jpg
53270,gravel dirt road street has a sidewalk,./data/final_images/53270.jpg
53271,cracks,./data/final_images/53271.jpg
53272,grass,./data/final_images/53272.jpg
53273,cracks grass,./data/final_images/53273.jpg
53274,grass,./data/final_images/53274.jpg
53275,missing tactile warning narrow,./data/final_images/53275.jpg
53276,missing tactile warning narrow,./data/final_images/53276.jpg
53277,cracks,./data/final_images/53277.jpg
53278,no alternate route,./data/final_images/53278.jpg
53279,no alternate route,./data/final_images/53279.jpg
53280,no alternate route,./data/final_images/53280.jpg
53281,no alternate route,./data/final_images/53281.jpg
53282,cracks,./data/final_images/53282.jpg
53283,cracks,./data/final_images/53283.jpg
53284,cracks grass,./data/final_images/53284.jpg
53285,missing tactile warning narrow,./data/final_images/53285.jpg
53286,cracks,./data/final_images/53286.jpg
53287,cracks,./data/final_images/53287.jpg
53288,cracks,./data/final_images/53288.jpg
53289,narrow,./data/final_images/53289.jpg
53290,cracks grass,./data/final_images/53290.jpg
53291,cracks,./data/final_images/53291.jpg
53292,pole,./data/final_images/53292.jpg
53293,no alternate route,./data/final_images/53293.jpg
53294,no alternate route,./data/final_images/53294.jpg
53295,cracks grass,./data/final_images/53295.jpg
53296,missing tactile warning narrow,./data/final_images/53296.jpg
53297,missing tactile warning,./data/final_images/53297.jpg
53298,cracks,./data/final_images/53298.jpg
53299,cracks grass,./data/final_images/53299.jpg
53300,grass,./data/final_images/53300.jpg
53301,cracks,./data/final_images/53301.jpg
53302,uneven slanted,./data/final_images/53302.jpg
53303,uneven slanted,./data/final_images/53303.jpg
53304,cracks,./data/final_images/53304.jpg
53305,cracks,./data/final_images/53305.jpg
53306,cracks,./data/final_images/53306.jpg
53307,cracks,./data/final_images/53307.jpg
53308,grass,./data/final_images/53308.jpg
53309,grass,./data/final_images/53309.jpg
53310,cracks,./data/final_images/53310.jpg
53311,cracks,./data/final_images/53311.jpg
53312,cracks,./data/final_images/53312.jpg
53313,missing tactile warning,./data/final_images/53313.jpg
53314,missing tactile warning,./data/final_images/53314.jpg
53315,grass,./data/final_images/53315.jpg
53316,cracks,./data/final_images/53316.jpg
53317,cracks,./data/final_images/53317.jpg
53318,grass,./data/final_images/53318.jpg
53319,cracks,./data/final_images/53319.jpg
53320,cracks grass,./data/final_images/53320.jpg
53321,not enough landing space,./data/final_images/53321.jpg
53322,cracks,./data/final_images/53322.jpg
53323,cracks,./data/final_images/53323.jpg
53324,no alternate route,./data/final_images/53324.jpg
53325,no alternate route,./data/final_images/53325.jpg
53326,cracks,./data/final_images/53326.jpg
53327,cracks,./data/final_images/53327.jpg
53328,no alternate route,./data/final_images/53328.jpg
53329,no alternate route,./data/final_images/53329.jpg
53330,cracks,./data/final_images/53330.jpg
53331,no alternate route,./data/final_images/53331.jpg
53332,no alternate route,./data/final_images/53332.jpg
53333,no alternate route,./data/final_images/53333.jpg
53334,no alternate route,./data/final_images/53334.jpg
53335,no alternate route,./data/final_images/53335.jpg
53336,no alternate route,./data/final_images/53336.jpg
53337,no alternate route,./data/final_images/53337.jpg
53338,grass,./data/final_images/53338.jpg
53339,ends abruptly gravel dirt road,./data/final_images/53339.jpg
53340,cracks,./data/final_images/53340.jpg
53341,gravel dirt road street has a sidewalk,./data/final_images/53341.jpg
53342,cracks,./data/final_images/53342.jpg
53343,no alternate route,./data/final_images/53343.jpg
53344,no alternate route,./data/final_images/53344.jpg
53345,cracks grass,./data/final_images/53345.jpg
53346,cracks,./data/final_images/53346.jpg
53347,cracks,./data/final_images/53347.jpg
53348,grass,./data/final_images/53348.jpg
53349,cracks,./data/final_images/53349.jpg
53350,cracks,./data/final_images/53350.jpg
53351,cracks,./data/final_images/53351.jpg
53352,cracks,./data/final_images/53352.jpg
53353,cracks,./data/final_images/53353.jpg
53354,cracks,./data/final_images/53354.jpg
53355,cracks,./data/final_images/53355.jpg
53356,cracks,./data/final_images/53356.jpg
53357,cracks grass,./data/final_images/53357.jpg
53358,cracks,./data/final_images/53358.jpg
53359,cracks grass,./data/final_images/53359.jpg
53360,missing tactile warning,./data/final_images/53360.jpg
53361,missing tactile warning,./data/final_images/53361.jpg
53362,cracks,./data/final_images/53362.jpg
53363,sign,./data/final_images/53363.jpg
53364,narrow pole,./data/final_images/53364.jpg
53365,sign,./data/final_images/53365.jpg
53366,points into traffic,./data/final_images/53366.jpg
53367,pole,./data/final_images/53367.jpg
53368,pole,./data/final_images/53368.jpg
53369,pole,./data/final_images/53369.jpg
53370,pole,./data/final_images/53370.jpg
53371,pole,./data/final_images/53371.jpg
53372,narrow,./data/final_images/53372.jpg
53373,uneven slanted,./data/final_images/53373.jpg
53374,missing tactile warning,./data/final_images/53374.jpg
53375,no alternate route unclear if needed,./data/final_images/53375.jpg
53376,no alternate route unclear if needed,./data/final_images/53376.jpg
53377,missing tactile warning,./data/final_images/53377.jpg
53378,pole,./data/final_images/53378.jpg
53379,grass,./data/final_images/53379.jpg
53380,missing tactile warning,./data/final_images/53380.jpg
53381,bumpy cracks,./data/final_images/53381.jpg
53382,no alternate route,./data/final_images/53382.jpg
53383,no alternate route,./data/final_images/53383.jpg
53384,no alternate route,./data/final_images/53384.jpg
53385,no alternate route,./data/final_images/53385.jpg
53386,no alternate route,./data/final_images/53386.jpg
53387,no alternate route,./data/final_images/53387.jpg
53388,no alternate route,./data/final_images/53388.jpg
53389,cracks,./data/final_images/53389.jpg
53390,no alternate route,./data/final_images/53390.jpg
53391,no alternate route,./data/final_images/53391.jpg
53392,no alternate route,./data/final_images/53392.jpg
53393,no alternate route,./data/final_images/53393.jpg
53394,no alternate route,./data/final_images/53394.jpg
53395,no alternate route,./data/final_images/53395.jpg
53396,not level with street,./data/final_images/53396.jpg
53397,not level with street,./data/final_images/53397.jpg
53398,not level with street,./data/final_images/53398.jpg
53399,street has a sidewalk,./data/final_images/53399.jpg
53400,no alternate route,./data/final_images/53400.jpg
53401,missing tactile warning,./data/final_images/53401.jpg
53402,alternate route present,./data/final_images/53402.jpg
53403,alternate route present,./data/final_images/53403.jpg
53404,missing tactile warning,./data/final_images/53404.jpg
53405,alternate route present,./data/final_images/53405.jpg
53406,alternate route present,./data/final_images/53406.jpg
53407,unclear if needed,./data/final_images/53407.jpg
53408,cracks grass,./data/final_images/53408.jpg
53409,cracks grass,./data/final_images/53409.jpg
53410,unclear if needed,./data/final_images/53410.jpg
53411,cracks grass,./data/final_images/53411.jpg
53412,missing tactile warning narrow,./data/final_images/53412.jpg
53413,no alternate route,./data/final_images/53413.jpg
53414,missing tactile warning narrow,./data/final_images/53414.jpg
53415,no alternate route,./data/final_images/53415.jpg
53416,missing tactile warning not level with street,./data/final_images/53416.jpg
53417,missing tactile warning narrow,./data/final_images/53417.jpg
53418,no alternate route,./data/final_images/53418.jpg
53419,missing tactile warning,./data/final_images/53419.jpg
53420,no alternate route,./data/final_images/53420.jpg
53421,missing tactile warning,./data/final_images/53421.jpg
53422,missing tactile warning not level with street,./data/final_images/53422.jpg
53423,no alternate route,./data/final_images/53423.jpg
53424,missing tactile warning,./data/final_images/53424.jpg
53425,no alternate route,./data/final_images/53425.jpg
53426,grass,./data/final_images/53426.jpg
53427,bumpy,./data/final_images/53427.jpg
53428,uneven slanted,./data/final_images/53428.jpg
53429,no alternate route,./data/final_images/53429.jpg
53430,bumpy cracks uneven slanted,./data/final_images/53430.jpg
53431,no alternate route,./data/final_images/53431.jpg
53432,no alternate route,./data/final_images/53432.jpg
53433,no alternate route,./data/final_images/53433.jpg
53434,no alternate route,./data/final_images/53434.jpg
53435,no alternate route,./data/final_images/53435.jpg
53436,no alternate route,./data/final_images/53436.jpg
53437,no alternate route,./data/final_images/53437.jpg
53438,no alternate route,./data/final_images/53438.jpg
53439,no alternate route,./data/final_images/53439.jpg
53440,unclear if needed,./data/final_images/53440.jpg
53441,no alternate route,./data/final_images/53441.jpg
53442,no alternate route,./data/final_images/53442.jpg
53443,unclear if needed,./data/final_images/53443.jpg
53444,narrow,./data/final_images/53444.jpg
53445,no alternate route,./data/final_images/53445.jpg
53446,no alternate route,./data/final_images/53446.jpg
53447,no alternate route,./data/final_images/53447.jpg
53448,no alternate route,./data/final_images/53448.jpg
53449,no alternate route,./data/final_images/53449.jpg
53450,no alternate route,./data/final_images/53450.jpg
53451,missing tactile warning narrow,./data/final_images/53451.jpg
53452,construction,./data/final_images/53452.jpg
53453,construction,./data/final_images/53453.jpg
53454,sign,./data/final_images/53454.jpg
53455,no alternate route,./data/final_images/53455.jpg
53456,no alternate route,./data/final_images/53456.jpg
53457,no alternate route,./data/final_images/53457.jpg
53458,no alternate route,./data/final_images/53458.jpg
53459,cracks grass,./data/final_images/53459.jpg
53460,cracks grass,./data/final_images/53460.jpg
53461,grass,./data/final_images/53461.jpg
53462,cracks,./data/final_images/53462.jpg
53463,sign,./data/final_images/53463.jpg
53464,cracks,./data/final_images/53464.jpg
53465,cracks,./data/final_images/53465.jpg
53466,cracks,./data/final_images/53466.jpg
53467,cracks,./data/final_images/53467.jpg
53468,cracks,./data/final_images/53468.jpg
53469,grass,./data/final_images/53469.jpg
53470,grass,./data/final_images/53470.jpg
53471,cracks grass,./data/final_images/53471.jpg
53472,uneven slanted,./data/final_images/53472.jpg
53473,cracks,./data/final_images/53473.jpg
53474,cracks,./data/final_images/53474.jpg
53475,grass,./data/final_images/53475.jpg
53476,cracks,./data/final_images/53476.jpg
53477,parked car,./data/final_images/53477.jpg
53478,construction,./data/final_images/53478.jpg
53479,no alternate route,./data/final_images/53479.jpg
53480,no alternate route,./data/final_images/53480.jpg
53481,cracks,./data/final_images/53481.jpg
53482,no alternate route,./data/final_images/53482.jpg
53483,no alternate route,./data/final_images/53483.jpg
53484,no alternate route,./data/final_images/53484.jpg
53485,no alternate route,./data/final_images/53485.jpg
53486,no alternate route,./data/final_images/53486.jpg
53487,no alternate route,./data/final_images/53487.jpg
53488,uneven slanted,./data/final_images/53488.jpg
53489,no alternate route,./data/final_images/53489.jpg
53490,no alternate route,./data/final_images/53490.jpg
53491,no alternate route,./data/final_images/53491.jpg
53492,no alternate route,./data/final_images/53492.jpg
53493,no alternate route,./data/final_images/53493.jpg
53494,construction,./data/final_images/53494.jpg
53495,no alternate route,./data/final_images/53495.jpg
53496,no alternate route,./data/final_images/53496.jpg
53497,no alternate route,./data/final_images/53497.jpg
53498,no alternate route,./data/final_images/53498.jpg
53499,no alternate route,./data/final_images/53499.jpg
53500,cracks,./data/final_images/53500.jpg
53501,cracks,./data/final_images/53501.jpg
53502,cracks,./data/final_images/53502.jpg
53503,cracks,./data/final_images/53503.jpg
53504,no alternate route unclear if needed,./data/final_images/53504.jpg
53505,no alternate route unclear if needed,./data/final_images/53505.jpg
53506,no alternate route,./data/final_images/53506.jpg
53507,cracks,./data/final_images/53507.jpg
53508,no alternate route unclear if needed,./data/final_images/53508.jpg
53509,no alternate route unclear if needed,./data/final_images/53509.jpg
53510,no alternate route unclear if needed,./data/final_images/53510.jpg
53511,no alternate route unclear if needed,./data/final_images/53511.jpg
53512,grass,./data/final_images/53512.jpg
53513,cracks,./data/final_images/53513.jpg
53514,grass,./data/final_images/53514.jpg
53515,grass,./data/final_images/53515.jpg
53516,no alternate route,./data/final_images/53516.jpg
53517,no alternate route,./data/final_images/53517.jpg
53518,unclear if needed,./data/final_images/53518.jpg
53519,parked bike,./data/final_images/53519.jpg
53520,missing tactile warning,./data/final_images/53520.jpg
53521,sign,./data/final_images/53521.jpg
53522,missing tactile warning,./data/final_images/53522.jpg
53523,missing tactile warning,./data/final_images/53523.jpg
53524,missing tactile warning,./data/final_images/53524.jpg
53525,bumpy,./data/final_images/53525.jpg
53526,bumpy,./data/final_images/53526.jpg
53527,alternate route present,./data/final_images/53527.jpg
53528,alternate route present,./data/final_images/53528.jpg
53529,sidewalk is too narrow narrow sidewalk,./data/final_images/53529.jpg
53530,missing tactile warning,./data/final_images/53530.jpg
53531,missing tactile warning not level with street,./data/final_images/53531.jpg
53532,construction,./data/final_images/53532.jpg
53533,construction,./data/final_images/53533.jpg
53534,missing tactile warning,./data/final_images/53534.jpg
53535,missing tactile warning,./data/final_images/53535.jpg
53536,bumpy,./data/final_images/53536.jpg
53537,bumpy,./data/final_images/53537.jpg
53538,missing tactile warning,./data/final_images/53538.jpg
53539,missing tactile warning,./data/final_images/53539.jpg
53540,brick cobblestone cracks,./data/final_images/53540.jpg
53541,street has a sidewalk,./data/final_images/53541.jpg
53542,brick cobblestone,./data/final_images/53542.jpg
53543,narrow pole sign,./data/final_images/53543.jpg
53544,narrow,./data/final_images/53544.jpg
53545,vegetation,./data/final_images/53545.jpg
53546,points into traffic,./data/final_images/53546.jpg
53547,street has a sidewalk,./data/final_images/53547.jpg
53548,steep,./data/final_images/53548.jpg
53549,points into traffic,./data/final_images/53549.jpg
53550,points into traffic,./data/final_images/53550.jpg
53551,points into traffic,./data/final_images/53551.jpg
53552,ends abruptly gravel dirt road,./data/final_images/53552.jpg
53553,street has no sidewalks,./data/final_images/53553.jpg
53554,street has no sidewalks,./data/final_images/53554.jpg
53555,street has no sidewalks,./data/final_images/53555.jpg
53556,street has no sidewalks,./data/final_images/53556.jpg
53557,street has no sidewalks,./data/final_images/53557.jpg
53558,street has no sidewalks,./data/final_images/53558.jpg
53559,street has no sidewalks,./data/final_images/53559.jpg
53560,street has no sidewalks,./data/final_images/53560.jpg
53561,street has no sidewalks,./data/final_images/53561.jpg
53562,street has no sidewalks,./data/final_images/53562.jpg
53563,street has no sidewalks,./data/final_images/53563.jpg
53564,street has no sidewalks,./data/final_images/53564.jpg
53565,street has no sidewalks,./data/final_images/53565.jpg
53566,street has no sidewalks,./data/final_images/53566.jpg
53567,street has no sidewalks,./data/final_images/53567.jpg
53568,street has no sidewalks,./data/final_images/53568.jpg
53569,no alternate route,./data/final_images/53569.jpg
53570,no alternate route,./data/final_images/53570.jpg
53571,no alternate route,./data/final_images/53571.jpg
53572,no alternate route,./data/final_images/53572.jpg
53573,street has no sidewalks,./data/final_images/53573.jpg
53574,ends abruptly street has no sidewalks,./data/final_images/53574.jpg
53575,street has no sidewalks,./data/final_images/53575.jpg
53576,street has no sidewalks,./data/final_images/53576.jpg
53577,street has no sidewalks,./data/final_images/53577.jpg
53578,street has no sidewalks,./data/final_images/53578.jpg
53579,street has no sidewalks,./data/final_images/53579.jpg
53580,street has no sidewalks,./data/final_images/53580.jpg
53581,cracks grass,./data/final_images/53581.jpg
53582,cracks grass,./data/final_images/53582.jpg
53583,no alternate route,./data/final_images/53583.jpg
53584,no alternate route,./data/final_images/53584.jpg
53585,no alternate route,./data/final_images/53585.jpg
53586,no alternate route,./data/final_images/53586.jpg
53587,no alternate route,./data/final_images/53587.jpg
53588,grass,./data/final_images/53588.jpg
53589,uneven slanted,./data/final_images/53589.jpg
53590,grass,./data/final_images/53590.jpg
53591,cracks,./data/final_images/53591.jpg
53592,cracks,./data/final_images/53592.jpg
53593,cracks,./data/final_images/53593.jpg
53594,grass,./data/final_images/53594.jpg
53595,grass,./data/final_images/53595.jpg
53596,grass,./data/final_images/53596.jpg
53597,street has no sidewalks,./data/final_images/53597.jpg
53598,street has no sidewalks,./data/final_images/53598.jpg
53599,street has no sidewalks,./data/final_images/53599.jpg
53600,street has no sidewalks,./data/final_images/53600.jpg
53601,street has no sidewalks,./data/final_images/53601.jpg
53602,street has no sidewalks,./data/final_images/53602.jpg
53603,street has no sidewalks,./data/final_images/53603.jpg
53604,street has no sidewalks,./data/final_images/53604.jpg
53605,street has no sidewalks,./data/final_images/53605.jpg
53606,street has no sidewalks,./data/final_images/53606.jpg
53607,street has no sidewalks,./data/final_images/53607.jpg
53608,street has no sidewalks,./data/final_images/53608.jpg
53609,street has no sidewalks,./data/final_images/53609.jpg
53610,street has no sidewalks,./data/final_images/53610.jpg
53611,street has no sidewalks,./data/final_images/53611.jpg
53612,street has no sidewalks,./data/final_images/53612.jpg
53613,no alternate route,./data/final_images/53613.jpg
53614,no alternate route,./data/final_images/53614.jpg
53615,cracks,./data/final_images/53615.jpg
53616,cracks,./data/final_images/53616.jpg
53617,tree vegetation,./data/final_images/53617.jpg
53618,tree vegetation,./data/final_images/53618.jpg
53619,tree vegetation,./data/final_images/53619.jpg
53620,brick cobblestone uneven slanted,./data/final_images/53620.jpg
53621,cracks grass,./data/final_images/53621.jpg
53622,no alternate route,./data/final_images/53622.jpg
53623,no alternate route,./data/final_images/53623.jpg
53624,cracks,./data/final_images/53624.jpg
53625,missing tactile warning,./data/final_images/53625.jpg
53626,alternate route present,./data/final_images/53626.jpg
53627,unclear if needed,./data/final_images/53627.jpg
53628,cracks,./data/final_images/53628.jpg
53629,no alternate route,./data/final_images/53629.jpg
53630,cracks,./data/final_images/53630.jpg
53631,cracks,./data/final_images/53631.jpg
53632,cracks,./data/final_images/53632.jpg
53633,missing tactile warning,./data/final_images/53633.jpg
53634,missing tactile warning,./data/final_images/53634.jpg
53635,missing tactile warning narrow not enough landing space,./data/final_images/53635.jpg
53636,cracks,./data/final_images/53636.jpg
53637,cracks,./data/final_images/53637.jpg
53638,street has a sidewalk,./data/final_images/53638.jpg
53639,street has no sidewalks,./data/final_images/53639.jpg
53640,street has no sidewalks,./data/final_images/53640.jpg
53641,trash recycling can,./data/final_images/53641.jpg
53642,alternate route present,./data/final_images/53642.jpg
53643,alternate route present,./data/final_images/53643.jpg
53644,no alternate route,./data/final_images/53644.jpg
53645,cracks,./data/final_images/53645.jpg
53646,no alternate route,./data/final_images/53646.jpg
53647,no alternate route,./data/final_images/53647.jpg
53648,cracks,./data/final_images/53648.jpg
53649,vegetation,./data/final_images/53649.jpg
53650,no alternate route,./data/final_images/53650.jpg
53651,missing tactile warning,./data/final_images/53651.jpg
53652,no alternate route,./data/final_images/53652.jpg
53653,cracks,./data/final_images/53653.jpg
53654,street has no sidewalks,./data/final_images/53654.jpg
53655,only stairs no ramp for wheelchairs,./data/final_images/53655.jpg
53656,unclear if needed,./data/final_images/53656.jpg
53657,cracks,./data/final_images/53657.jpg
53658,cracks,./data/final_images/53658.jpg
53659,sign,./data/final_images/53659.jpg
53660,sign,./data/final_images/53660.jpg
53661,tree,./data/final_images/53661.jpg
53662,cracks,./data/final_images/53662.jpg
53663,cracks,./data/final_images/53663.jpg
53664,not enough landing space,./data/final_images/53664.jpg
53665,cracks,./data/final_images/53665.jpg
53666,narrow,./data/final_images/53666.jpg
53667,cracks grass,./data/final_images/53667.jpg
53668,cracks grass,./data/final_images/53668.jpg
53669,unclear if needed,./data/final_images/53669.jpg
53670,unclear if needed,./data/final_images/53670.jpg
53671,unclear if needed,./data/final_images/53671.jpg
53672,cracks,./data/final_images/53672.jpg
53673,cracks,./data/final_images/53673.jpg
53674,cracks,./data/final_images/53674.jpg
53675,cracks,./data/final_images/53675.jpg
53676,cracks,./data/final_images/53676.jpg
53677,cracks,./data/final_images/53677.jpg
53678,no alternate route unclear if needed,./data/final_images/53678.jpg
53679,cracks,./data/final_images/53679.jpg
53680,gravel dirt road,./data/final_images/53680.jpg
53681,gravel dirt road,./data/final_images/53681.jpg
53682,gravel dirt road,./data/final_images/53682.jpg
53683,narrow,./data/final_images/53683.jpg
53684,cracks,./data/final_images/53684.jpg
53685,cracks,./data/final_images/53685.jpg
53686,no alternate route,./data/final_images/53686.jpg
53687,no alternate route,./data/final_images/53687.jpg
53688,cracks,./data/final_images/53688.jpg
53689,cracks,./data/final_images/53689.jpg
53690,cracks,./data/final_images/53690.jpg
53691,cracks,./data/final_images/53691.jpg
53692,no alternate route,./data/final_images/53692.jpg
53693,no alternate route,./data/final_images/53693.jpg
53694,no alternate route,./data/final_images/53694.jpg
53695,no alternate route,./data/final_images/53695.jpg
53696,no alternate route,./data/final_images/53696.jpg
53697,no alternate route,./data/final_images/53697.jpg
53698,no alternate route,./data/final_images/53698.jpg
53699,no alternate route,./data/final_images/53699.jpg
53700,cracks grass,./data/final_images/53700.jpg
53701,cracks,./data/final_images/53701.jpg
53702,cracks,./data/final_images/53702.jpg
53703,cracks,./data/final_images/53703.jpg
53704,cracks grass,./data/final_images/53704.jpg
53705,cracks,./data/final_images/53705.jpg
53706,cracks,./data/final_images/53706.jpg
53707,cracks,./data/final_images/53707.jpg
53708,cracks,./data/final_images/53708.jpg
53709,no alternate route,./data/final_images/53709.jpg
53710,no alternate route,./data/final_images/53710.jpg
53711,cracks grass,./data/final_images/53711.jpg
53712,grass,./data/final_images/53712.jpg
53713,cracks grass,./data/final_images/53713.jpg
53714,cracks,./data/final_images/53714.jpg
53715,cracks,./data/final_images/53715.jpg
53716,no alternate route,./data/final_images/53716.jpg
53717,no alternate route,./data/final_images/53717.jpg
53718,cracks,./data/final_images/53718.jpg
53719,no alternate route,./data/final_images/53719.jpg
53720,no alternate route,./data/final_images/53720.jpg
53721,cracks,./data/final_images/53721.jpg
53722,cracks,./data/final_images/53722.jpg
53723,cracks,./data/final_images/53723.jpg
53724,cracks,./data/final_images/53724.jpg
53725,cracks,./data/final_images/53725.jpg
53726,cracks,./data/final_images/53726.jpg
53727,cracks,./data/final_images/53727.jpg
53728,cracks grass,./data/final_images/53728.jpg
53729,grass,./data/final_images/53729.jpg
53730,cracks,./data/final_images/53730.jpg
53731,alternate route present,./data/final_images/53731.jpg
53732,grass,./data/final_images/53732.jpg
53733,cracks,./data/final_images/53733.jpg
53734,cracks,./data/final_images/53734.jpg
53735,gravel dirt road,./data/final_images/53735.jpg
53736,cracks,./data/final_images/53736.jpg
53737,no alternate route,./data/final_images/53737.jpg
53738,no alternate route,./data/final_images/53738.jpg
53739,grass,./data/final_images/53739.jpg
