image_paths,text
SK-A-3459.jpg,"Group portrait of the regents of the Tuchthuis in Middelburg, 1643. Five gentlemen sitting around a table: Jacques van Neulingem (alderman of Middelburg), Sijmen van Trijst (elector of Middelburg), Guillaume de Wolff (major), Cornelis Erckenbout and Matthias Molanus . The middle man has a book open on the table in front of him and a pen in his right hand. The second man from the left counts coins with his right hand. The second man from the right has his hands on the hilt of his saber."
SK-A-3115.jpg,"Mountain landscape with bare rocks and pine trees, on the left a group of people with a dog"
SK-A-3569.jpg,"Christ on the cold stone. Christ sitting on a bench, crown of thorns on the head. Left a burning candle. Copy after the Mocking of Christ by Honthorst from c. 1614 in the Getty Museum in Malibu."
SK-A-3545.jpg,"View of the Leidsegracht in Amsterdam. Two women cross a bridge, in the foreground a tree."
SK-A-4882.jpg,"Pan and Syrinx. In the middle Syrinx, fleeing to the left in front of a male figure, who has appeared between the reeds on the right. She is half naked, dressed in a white shirt and pink dress with yellow lining, and holds a bow in her right hand. On her back she carries a quiver of arrows."
SK-A-437.jpg,"Harbor view. A barge and a few rowing boats at a pier, in the distance a warship is anchored."
SK-A-156.jpg,"A water mill. The millers house on the right. A woman is standing in the doorway, in the yard a man is busy with a barrel. There are trees around the mill."
SK-A-3913.jpg,"The Battle of Bautersem, August 12, 1831, during the Ten Day Campaign. The staff of the Prince of Orange consisting of mounted officers gathered in front of a peasant house. In the middle, the prince stands next to his horse that was injured, next to the prince Major Hoyel. On the right, soldiers of the infantry and a wounded officer. The battlefield ahead."
SK-A-872.jpg,"Portrait of William IV, Prince of Orange-Nassau. Standing in armour, full-length, in a coastal landscape with military attributes on the left including a cannon and a helmet. Ships in the background."
SK-A-4224.jpg,"Portrait of a man (perhaps a member of the Collot dEscury or Van Rappard family). Bust, to the right. Part of the portrait miniatures collection."
SK-A-687.jpg,View from the shore over a calm sea. A yacht is anchored to the right. Near the coast a fisherman hauls in a net.
SK-A-2701.jpg,The forest of Fontainebleau. Forest view with a gathering woman.
SK-A-4270.jpg,"Portrait of Willem II (1792-1849), King of the Netherlands, on a jumping horse, to the left."
SK-A-906.jpg,"Portrait of Philippe le Mire. Bust, in oval, to the right. Pendant of SK-A-907."
SK-A-541.jpg,"Portrait of Lodewijk Hendrik (1594-1661), Prince of Nassau-Dillenburg. Bust to the right, in armour. Part of the series of portraits from the Honselaarsdijk house."
SK-A-1139.jpg,"The samplers of the Leiden Saaihal in an interior inspect around a table and roll of textile. Above the mantelpiece a painting behind a curtain, two women on the right."
SK-A-4356.jpg,"Portrait of John Churchill (1650-1722), Duke of Marlborough. Bust, slightly to the left. After the original by Adriaen van der Werff in the Palazzo Pitti in Florence. Part of the portrait miniatures collection."
SK-A-3071.jpg,Performance entitled The rag basket. Seated woman searches a basket of pieces of cloth. A mirror on the wall.
SK-A-2714.jpg,"Interior of the laboratory of the pharmacy Stoockhuys of pharmacist Anthony dAilly on the stronghold at the Zaagmolenpoort in Amsterdam. A pharmacist is mixing a medicine, a customer with a dog is watching. On the right a huge mortar. Through the doorway a view of a man who is busy with the scales in the store. Pendant of SK-A-2713."
SK-A-2353.jpg,"Judith and Holofernes. Judith, sword raised, is about to cut off the head of the sleeping Holofernes, her maidservant on the right. In the foreground left a table on which a candlestick and a copper pot."
SK-C-1120.jpg,"Portrait of Emperor Napoleon I in coronation garb, December 2, 1804. Standing, full-length, in ermine mantle before the throne. In the right hand a staff with an eagle, on the left on a pillow the orb and a scepter."
SK-C-1681.jpg,The Wagenbrug in The Hague.
SK-A-2031.jpg,"The Tchavouch Bachi, chief herald, commander of the sultans messengers and lieutenant of the grand vizier in his capacity as judge, also superior of the detachment accompanying the foreign envoys on their journey to the sultans audience. Standing, full-length, in the background a balustrade and garden."
SK-A-3125.jpg,Prince Maurice in armor seated on the white battle stallion bestowed upon him after the victory in the Battle of Nieuwpoort. In the background the marching of the armies.
SK-A-2691.jpg,"Forest landscape at winter. In the middle a frozen ditch, left and right tall bare trees. In the distance some figures by a barge and a horse and carriage."
SK-A-5024.jpg,"Trompe loeil: a white marble sculpture in a brown marbled niche. Above the niches, scenes are also rendered in trompe loeil, in grisaille on a black ground. Peace with a palm branch and a horn of plenty as attributes. At her left foot the nest of a kingfisher. The pedestal of the column on which Peace rests is signed and dated: Jn. Andriessen inv. &amp; fec. 1786. This signature and date is painted as chiseled into the pedestal of the column. The niche is decorated at the top with a laurel wreath. In the frieze above, the paintings and sculptures and probably poetry sacrifice their arts to Peace."
SK-A-1550.jpg,"Portrait of Arent van Buren, captain at sea. Bust, in oval, in armor with command staff or telescope in the right hand. In the background a naval battle. Pendant of SK-A-1551."
SK-C-105.jpg,Italian landscape with shepherds and cattle resting by a dilapidated antique tomb. A goat is milked by a girl.
SK-A-2539.jpg,"The frigate Brielle on the Maas off Rotterdam. On the right a yacht of the Rotterdam Chamber of the East India Company. Furthermore, several sloops and fishing boats. In the distance a view of the New Head."
SK-A-74.jpg,"The Adoration of the Shepherds. To the right of the manger, the shepherds stand and kneel in adoration. The shepherd in front has a large copper jug, a shepherd boy carries a basket of eggs and a third has a sheep under his arm. In the background on the right shepherds with musical instruments. Above the holy family angels with a banderole."
SK-A-3398.jpg,"Saint Ignatius of Antioch. The holy bishop standing, full-length, crosier in the right hand, a heart with palm branch in the left hand. Together with SK-A-3397, it belonged to a larger altarpiece or ensemble."
SK-A-4310.jpg,"Portrait of James Stuart (1663-67), Duke of Cambridge. Son of James II. Bust, to the left. Based on an original by John Michael Wright. Part of the portrait miniatures collection."
SK-A-335.jpg,"Still life with a golden goblet, a silver holder with a Chinese dish, an orange, a peeled lemon, grapes, peaches, a lobster, a plate with oysters and a sandwich."
SK-A-2638.jpg,"Portrait of a woman. Bust to the left, face turned to the viewer. A pearl necklace in hand. Part of the portrait miniatures collection."
SK-A-1267.jpg,"Portrait of Margaretha Rendorp (1673-1730), wife of Jan van de Poll. Half-length, in a stone window, a wreath of flowers in the right hand. In the background a country house with a garden with statues. Pendant of SK-A-1266."
SK-A-5028.jpg,"Elisabeth is pictured at age 37. She half leans against a chair with red cloth, and trois-quart, head turned slightly to the left. She is dressed in a sky blue silk robe à la française trimmed on the sleeves with layers of lace. A lace fichu is draped over her shoulders. She also wears a lace cap on her head. Her right hand is hidden behind her skirt, her left hand hangs over the back of the chair. She wears a white glove, possibly leather."
SK-A-2995.jpg,"A white cow standing on the side of a ditch, with its front legs in the water. Reeds or shrubs on the right. On the left in the background more cows in the meadow."
SK-C-1671.jpg,A girl plays a zither and a gentleman plays a violin cell.
BK-2011-41.jpg,Wallpaper painting of a Dutch landscape with a scene at the entrance gate of a country estate.
SK-C-209.jpg,Stable with sheep and some goats. At the entrance of the barn is a farmers wife.
SK-A-2325.jpg,"Birds in a park. In the foreground two roosters and a hen with her chicks. On the left in a tree is a hop, a pigeon comes flying. To the right a peacock and in the distance another peacock, a turkey and a swan."
SK-A-2052.jpg,"A Bulgarian woman, standing, full-length, with outstretched right hand."
SK-A-4892.jpg,"The healing of the paralytic at Bethesda (John 5:1-16). Christ stands in front of a richly decorated gate, in front of which a large number of sick people are located. Behind the gate, an angel can be seen diving into the healing spring."
SK-A-2894.jpg,Homage a Delacroix. Sketch of a group of figures gathered around a bust on a pedestal.
SK-C-1362.jpg,"Portrait of Prince Balthasar Carlos, son of the Spanish King Philip IV, at about age eleven. Standing, full-length in armour, command staff in right hand, to the right of a chair."
SK-A-3361.jpg,Still life with apples on a Delft blue or Chinese dish on a white cloth on a table.
SK-A-1785.jpg,"Portrait of Johanna Bardoel, wife of Gerard van der Schalcke. Knee pad, standing with a glove in the right hand. Pendant of SK-A-1784."
SK-A-3610.jpg,Four polar bears climb an abandoned dinghy floating in the water.
SK-A-2470.jpg,"Wooden bridge over a canal near Rijswijk. Houses on the left and right, on the left a woman with a yoke on her shoulders is walking along the road."
SK-A-3617.jpg,"Interior of a stable, chickens scurry among the straw on the floor, a wheelbarrow stands against the wall."
SK-A-292.jpg,"Portrait of Constantijn Huygens, Lord of Zuylichem. Secretary to Frederick Henry, William II and William III, and poet. Bust in oval, to the left."
SK-A-2399.jpg,"Still life with several open and closed books lying on a shelf in a niche. In the middle a pencil case, on the right a round and a rectangular box. Upper part of the left side panel with the prophet Isaiah, in the Museum Boijmans-Van Beuningen in Rotterdam. The right side panel is in the Royal Museum of Fine Arts in Brussels, the central panel with the Annunciation is in the church Ste. Madelaine in Aix en Provence."
SK-A-3093.jpg,Autumn landscape. Landscape with a small farm under trees by a puddle. A figure in a boat on the water.
SK-A-1482.jpg,The Adoration of the Kings. The kings and shepherds have gathered around the Holy Family at a ruined temple. To the right a king approaches with a nautilus cup in his hands.
SK-A-3098.jpg,"Portrait of Cornelis Sebille Roos. Art buyer and broker in Amsterdam and inspector of the National Art Gallery at Huis ten Bosch in The Hague. Bust, facing right, smiling."
SK-A-111.jpg,"Allegory of the Christ Child as the Lamb of God. The veneration of Mary and the child. Interior with two women with children sitting at a table in front of a wall with a large religious allegorical scene painted on it: in the middle sits Mary with the Christ child, John the Baptist as a child and Saint Anna, in the foreground the Mystic Lamb. On the right a seated bishop with a book, behind it disciples. Above this group flies the dove of the Holy Spirit. On the table an Oriental rug, a book and a bouquet of flowers in a vase."
SK-A-4320.jpg,"Portrait of Louis XVI (1754-93), King of France, Bust to the left. Part of the portrait miniatures collection."
SK-A-117.jpg,"Portal in a stair tower with a descending man, presumably the situation as it looked just before the attack on Prince Willem I in the Prinsenhof in Delft. On the stairs a dog is waiting for the man who walks downstairs with a pile of books. Above the door to the stairs is a portrait bust, top right a weapon."
SK-A-1316.jpg,"Portrait of Grietje Adriaensdr Grootes (1588-1624), second wife of Jacob Symonszn Coninck, alderman of Hoorn. Kneepad, standing, a book in the right hand, gloves in the left hand. Top right is the family coat of arms."
SK-A-2157.jpg,"Self-portrait of the painter Abraham de Vries. Standing, half-length, brush in left hand, palette and brushes in right hand. At the bottom is a table on which is an open book about painting, a compass and a few other objects."
SK-A-505.jpg,"Portrait of Robert Dudley (1532-88), Earl of Leicester, Governor of the Netherlands. Bust to the left. Part of the series of portraits from the Stadhouderlijk Hof in Leeuwarden."
SK-A-3562.jpg,Sketch of a vase with pink flowers over the remains of a pencil drawing of houses.
SK-A-4783.jpg,"Portrait of a six-year-old boy from the Bus family. Half way, to the right. Part of the portrait miniatures collection."
SK-A-4523.jpg,"Portrait of Hugo du Bois, chosen in 1734. Bust in oval to the right. Part of a series of portraits of the directors of the Rotterdam Chamber of the Dutch East India Company, made for the Nieuw Oost-Indisch Huis from 1698 on the Boompjes in Rotterdam."
SK-A-2574.jpg,"The drafts players. Group of five boys, two are seated on benches playing checkers."
SK-A-4118.jpg,"River landscape with two horsemen in the foreground, one letting his horse drink from the water. To the right a shepherd guarding some cows, behind him some houses and in the distance the towers of a city."
SK-A-772.jpg,"Still life with a vase of driven bronze with a bouquet of flowers: tulips, roses, anemones and marigolds. On the table top is a dead frog, a bunch of berries and a caterpillar."
SK-A-2137.jpg,"Portrait of Mrs. Brak-Haskenhoff. Half-length, sitting with hands folded in lap."
SK-C-177.jpg,The Hunters Gift. Interior with a hunter holding up a shot partridge for a seated woman who is busy with sewing. Next to the man a large hunting dog. There is a small dog on the table with the woman. In the background a cupboard with a statue of Cupid. A painting on the wall. In the foreground a shotgun and a dead duck. To the right is a spiral staircase.
SK-A-3401.jpg,"The crucifixion, against a gold background. The cross mountain with soldiers on horseback with flags fluttering between the crosses. In the foreground Mary, Mary Magdalene, John and others."
SK-A-2955.jpg,"Portrait of a girl with a red bow in her hair, three quarters to the right."
SK-A-426.jpg,"The siege of Vetera by the Batavians commanded by Claudius Civilis. View in the army camp of the besiegers where a group of soldiers have gathered around a fire. Sixth scene in a series of twelve scenes of the revolt of the Batavians against the Romans (SK-A-421/432), purchased by the States General in 1613."
SK-A-31.jpg,The ferry. In the foreground are shepherds with their herds of cows and sheep and a woman on a horse on the ferry to cross the river.
SK-A-3057.jpg,"Portrait of a woman sitting at a table with a book in her hands. On the table is a coffee or tea set, on the right a chest of drawers with a flower arrangement on top and a stuffed bird under a glass dome."
SK-A-707.jpg,"Portrait of Helena Catharina de Witte, the wife of Iman Mogge, lord of Haamstede. Knee piece, sitting, pointing with the left hand to a fountain in the shape of a lion, the right hand on the pearl necklace around the neck. In the background a landscape in moonlight."
SK-A-3515.jpg,"Portrait of the artists parents, Douwe Martens Teenstra with his third wife Barber Hindriks Siccama, and some other family members. Four couples and a single man, all in bust."
SK-A-2644.jpg,"Portrait of an old lady. Bust, three quarters to the left. Part of the portrait miniatures collection."
SK-A-3035.jpg,"Portrait of a nobleman in armour, half-length to the left, face turned to the viewer. Both hands on the hilt of a great sword."
SK-A-487.jpg,"Hunting party by a fountain. A hunting party of ladies and gentlemen on horseback, servants and dogs gathers at a fountain with a statue of Diana at the gate of a country house."
SK-A-2598.jpg,"A Jewish wedding. The bridal couple stands under the prayer rug, the groom puts the ring on his brides finger. To the left an old man with a top hat by a burning candle, the wedding guests are standing around the couple."
SK-A-1501.jpg,"Interior of a house in which a soldier says goodbye to his family. Above the door a statue of saints, above the fireplace a painting."
SK-A-386.jpg,"Interior with a young woman feeding a parrot, two trickster players and other figures. Performance known as The Parrot Cage. On the left a woman is frying oysters on a stove, on the floor a boy is feeding a cat with a spoon. The birdcage with open door hangs from the ceiling."
SK-A-3751.jpg,"The coat of arms of Sara van Os (born 1610), wife of Jan van Reyersbergh, with her eight quarters: van Os, van der Piet, Dockters, Kivit Wijs, Berrewijns, Webbe and van Eekere. Pendant of SK-A-3752. Weapons belonging to the gift GJK Baron van Lynden van Horstwaerde, Doorwerth, 1950. Part of the collection of heraldic objects."
SK-A-2726.jpg,"The Dutch, English, French and American squadrons in Japanese waters during the expedition led by French commander Constant Jaurès, September 1864. Fleet of sailing ships and steamships in the water off the coast of Japan. Several rowing boats between the ships. Pendant of SK-A-2725."
SK-A-2189.jpg,Portrait of Johannes Bakhuysen holding an oval miniature portrait of his father Ludolf Bakhuysen in his hand.
NG-2010-38.jpg,"Full-length portrait of a Javanese court official. The man wears Javanese clothing, with a western or western inspired jacket and a kris on the back. With a plain background and a simple tiled floor."
SK-A-992.jpg,"Portrait of Cornelis Fransz Eversdijck, mathematician and mathematician from Zeeland and the painters great-nephew. Bust to the left in an oval."
SK-C-1525.jpg,"Portrait of the Duchess of Berry, Carolina Ferdinanda Louisa of Sicily (eldest daughter of Francis I, King of Naples), wife of Charles Ferdinand, Duke of Berry, in the park of Bagatelle in the Bois de Boulogne near Paris. Full length, sitting on a garden bench near a garden vase. To the right at her feet a dog."
SK-A-4511.jpg,"Portrait of Adriaen Paets (1631-86), chosen in 1668. Bust in oval to the right. Part of a series of portraits of the directors of the Rotterdam Chamber of the Dutch East India Company, made for the Nieuw Oost-Indisch Huis from 1698 on the Boompjes in Rotterdam."
SK-A-3408.jpg,Carthusian monks in a landscape. On the bank of a stream some monks are studying in books. On the right is a tall wooden cross. Pendant of SK-A-3407.
SK-A-3475.jpg,"The so-called Boerenverdriet on the Spui in Amsterdam. View from the Singel with the Lutheran church on the right, a view over the old bridge to the tower of the Bagijnhof. Several boats sail on the water of the canal."
SK-A-1058.jpg,"Italian landscape near Naples, in the background the Gulf of Naples and the island of Ischia with the volcano Epomeo. In the foreground the ruins of a Roman aqueduct. To the right a road paved with large stones, in the background a monastery on a hilltop. On the road a priest stands with a man with two dogs."
SK-A-825.jpg,"Portrait of François Leidecker, deputy at the Court of Audit of Zeeland. Standing half-length against a balustrade in front of a formal garden. Pendant of SK-A-826."
SK-A-3335.jpg,"Distinguished company in a room. Interior in which a group of ladies and gentlemen have gathered for a meal. On the left a servant pours a glass of wine from a jug, on the floor is a wine cooler. To the right of the center a standing gentleman hands a rummer to a seated woman, to the right the set table."
SK-A-3958.jpg,"View in Rome across the Tiber to Castel SantAngelo and St. Peters. In the foreground figures by a ferry or fishing boat, more to the rear the Ponte S. Angelo."
SK-A-83.jpg,"Italian landscape with a shepherdess with a baby on her lap. Around her some sheep and a calf, behind her a statue of a satyr. A ruin in the distance on the right."
SK-A-3096.jpg,Landscape with blooming orchard. A mother with child at the foot of a tree.
SK-C-576.jpg,Interior of a house or barn in which a woman sits with her child on her lap. Next to her the crib.
SK-A-966.jpg,"The citadel of Antwerp shortly after the siege from November 19 to December 23, 1832 and the surrender of the Dutch occupation to the French. In the foreground, soldiers walk among the ruins of the fortress. In the distance the profile of the city."
SK-A-3909.jpg,"The view of the Batavian embassy, the Hôtel de Beauharnais, in Paris on the Place de la Concorde during the ambassadorship of Rutger Jan Schimmelpenninck. On the other side of the Seine at Place de la Concorde, the identical facades of the Hôtel de la Marine and the Hôtel de Crillon, on the right the cupola of Notre-Dame-de-lAssomption and behind it Montmartre. Several ships lie along the riverbank, including a ferry with passengers. Part of a series of three works: SK-A-3909, SK-C-1455 and SK-C-1456."
SK-A-3142.jpg,"Christ on the cross, against a landscape with the buildings of Jerusalem in the distance. Dark clouds fill the sky."
SK-A-401.jpg,"The Temptation of Saint Anthony. In a cave, the kneeling Anthony prays with folded hands before an open book resting on a skull. The hermit is surrounded by all kinds of devils and monsters who try to distract him. In the sky a bat and a frog and a bird are jousting on flying fish. In the foreground left a devil in a monks hood with a rosary."
SK-A-1875.jpg,Forest scene with a cow and a figure under tall trees.
SK-C-1629.jpg,Queen Dido is depicted seated. She makes a theatrical gesture with her right arm while a soldier offers her a dagger lying on a saucer. Behind her is a weeping servant.
SK-A-733.jpg,"Christ and the Captain of Capernaum. On the left the centurion kneels for Christ, on the right a group of spectators."
SK-C-417.jpg,"Group portrait of the four regents and the invaders of the leper home in Amsterdam in 1624. The four regents are seated at a table on which are a book, documents, an inkstand and a scale. Portrayed are: Sieuwerd Sem, Hendrick van Bronckhorst, Ernst Roeters and Dirck Vlack. In the background, episodes from the story of the poor Lazarus and the rich man are depicted in relief."
SK-A-3768.jpg,"Portrait of Johannes Camphuys (1634-95). Governor General (1684-91). Standing, half-length, slightly to the right. The right hand resting on a walking stick. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-507.jpg,"Portrait of Philip III (1578-1621), King of Spain. Bust to the right, in armor, around the neck the insignia of the Golden Fleece. Pendant of SK-A-508."
SK-A-1771.jpg,"Summer. In a landscape, a rider on a rearing horse turns to a carriage pulled by four fungi. Part of a series with the four seasons, SK-A-1771/1774."
SK-A-326.jpg,"Portrait of a man, bust, slightly to the right. Top left the family coat of arms. Pendant of SK-A-327."
SK-A-4329.jpg,"Portrait of an unknown woman, previously identified as presumably Anna Stuart (1665-1714), Queen of England, wife of George of Denmark or as Sophie Charlotte of Hanover (1668-1705), wife of Frederick I of Prussia. Bust, to the left. Part of the portrait miniatures collection."
SK-A-184.jpg,"Equestrian fight. In the middle, an officer on horseback with bare sword leads the attack. On the ground wounded and dying soldiers among the bodies of killed soldiers. To the right in front of a group of trees, a rider shoots the enemy with his pistol."
SK-A-2625.jpg,Fishermen on the Amstel in Amsterdam near the country estate De Pauwentuin. Two men haul in a net.
SK-A-1122.jpg,"View of the fish market in Antwerp. Various types of fish are displayed at a stall, a fishmonger holds up a fish for a female customer."
SK-A-2817.jpg,"Portrait of Frederika Sophia Wilhelmina (1751-1820), Princess of Prussia. Since the death of William V in 1806, Princess Douairière of Orange. Bust, facing front, with black hat. After an original by Cornelis Cels from 1817 in the Historical Collections Foundation of the House of Orange-Nassau. Part of the portrait miniatures collection."
SK-A-3352.jpg,"Portrait of a young man. Standing, half-length, arms crossed in front of the chest. On the head a black hat with a wide brim."
SK-A-1485.jpg,"The meeting of Jacob and Rachel at the well. Jacob, who with two shepherds is rolling a stone from the well, speaks to Rachel, who has come to the well with her fathers flock. On the left a ruin, on the right goats, sheep and a dog."
SK-A-1021.jpg,"Market news. A young woman with a basket on her head talking to a young man in a top hat. An old man with a pipe listens, also a boy eating a piece of cake."
SK-A-4674.jpg,"Allegorical music making company. On the left a man is playing oriental clothes and turban on a viola da gamba. Next to him is a young man with a harp. A young woman sits next to a table with an open songbook on her lap and sings. Behind her, an old woman with a cloth over her head looks on. In the foreground are musical instruments (lute, violin) and piles of books. On the wall is a painting of Lots flight from Sodom."
SK-A-4561.jpg,"Portrait of Jacob van den Eynde (1575-1614). Governor of Woerden. Bust in oval, to the left. Made after an unknown example. Part of a collection of portraits of Dutch poets."
SK-A-4378.jpg,"Portrait of Christian V (1646-99), King of Denmark. Bust, to the right, facing. Part of the portrait miniatures collection."
SK-A-1703.jpg,"Standing young woman, looking down at the dog Puck."
SK-A-2256.jpg,"Portrait of Antonius Kuyper (1743-1822), minister in Amsterdam. Bust in oval, to the right."
SK-A-854.jpg,"Portrait of Pieter Florisse, Vice Admiral of the Noorderkwartier. Standing, kneeling, command staff in the right hand, left hand in the side. In the background on the left a naval battle. Top right is the family coat of arms."
SK-A-2814.jpg,"The prophet of Bethel meets the man of God from Judah. Seated under the terebinth, the Man of God of Judah meets the prophet of Bethel, seated on a donkey. To the right a farmhouse built near an ancient ruin."
SK-A-4466.jpg,The tooth puller. A woman sits at a tooth extractor stall in a town square. A verse runs around the circular performance. See also Nos. SK-A-4465 and SK-A-4467.
SK-C-295.jpg,"Portrait of Helena Fourment (1614-1673), the painters second wife. Half-length, with a necklace and a large piece of jewelry on the chest."
SK-A-1661.jpg,"Portrait of Jan van Gelder, sea captain, stepson of Michiel Adriaensz de Ruyter. Knee piece, standing in front of a coast with a ship at sea in the distance. Walking stick and glove in the left hand, gesturing with the right hand. A dog jumps up on him."
SK-A-4207.jpg,"The milk bend. A group of cows waiting by a wooden fence, left trees."
SK-A-3102.jpg,"Portrait of Pieter de Riemer (1769-1831). Professor of dissection and obstetrics, consultant surgeon to King Willem I. Buste, to the right. Part of the portrait miniatures collection."
SK-A-2620.jpg,"Portrait study of an old farmer from Laren. Bust, facing front, in an interior with an oil lamp and plates standing on a cupboard in the background, paintings on the wall."
SK-A-359.jpg,"Interior of the Grote or Sint Bavokerk in Haarlem, seen from the southern aisle through the choir and the northern aisle with the large organ. At the large column on the left is a woman with two children. A depiction of the Resurrection of Christ is painted on a hatch of the organ. In a chapel at the bottom right is a small organ."
SK-A-3499.jpg,"In a cellar, a monk holds a glass of wine in his hand up to the light."
SK-C-112.jpg,"The tailors workshop. A tailor and his two young servants are sewing on a table by the window. There are scissors on the table. On the right a standing woman with a copper bucket. A painting (river landscape), a pincushion and a birdcage hang against the wall."
SK-A-495.jpg,"The lute player. In a room a young man plays the lute for a woman sitting and listening at a table. On the table a bowl with fruit, bread, a jug and an open music book. On the floor a dog and a cat, on the wall hangs a painting of Pyramus and Thisbe."
SK-C-150.jpg,"A company in the place behind a house. A man and woman are sitting at a table in the garden behind a house. The man has a pipe in his hand, the woman squeezes a lemon over her rummer of wine. Behind the couple stands a woman with a glass of beer. To the right, a maid grinds a large copper cauldron over a wooden barrel."
SK-A-1822.jpg,"The last prayer of Johan van Oldenbarnevelt. In an interior the state lawyer kneels in prayer, his walking stick is leaned against a chair. Behind him, a standing man with a Bible raises his eyes."
SK-A-2198.jpg,"The Bakhuysen and de Hooghe families have a meal on the Mosselsteiger on the IJ in Amsterdam. Several people seated at a table, some of the gentlemen smoke Gouda pipes. On the left a boy is playing with a dog. Present are: Ludolf Bakhuysen, Johannes Bakhuysen, Anna de Hooghe and Jan de Hooghe."
SK-A-1224.jpg,Bust of Christ as Salvator Mundi. Copy to the original in Potsdam.
SK-A-2155.jpg,"Self-portrait of the painter Christoffel Frederik Franck, standing in an oval frame with palette and brush in hand for an allegorical representation."
SK-C-531.jpg,"Cossack outpost in 1813. Four Cossacks around a campfire, two with lances on horseback, one drinks a glass."
SK-A-2510.jpg,"Winter entertainment. Ice entertainment on a frozen river, a castle on the right, a city profile in the distance. On the ice a sailing ice barge, skaters and a sled."
SK-A-4430.jpg,"Portrait of Anna of Hanover (1709-59). Wife of Prince William IV. Bust, facing. Part of the portrait miniatures collection."
SK-A-3533.jpg,"Heathland landscape, presumably in Drenthe. Perhaps a duneland landscape near Dekkersduin."
SK-A-1068.jpg,"Philip II, King of Spain, accuses Prince William of Orange in Vlissingen of personally leading the resistance of the nobility when he left the Netherlands in 1559. The action takes place on a jetty, on the left the Spanish king with his retinue with the sails of the ship in the background. The king grabs the princes hand and points at him with his finger. On the right the prince with hat in hand and some members of his retinue. In the foreground, a Spanish soldier kneels with a box. On the left two boys with a dog."
SK-A-3312.jpg,On a stone plinth lie a duck and a partridge with hunting equipment.
SK-A-3802.jpg,"Portrait of Jan Jacob Rochussen (1797-1871). Governor General (1845-51). Kneepad, standing to the left. The right hand resting on a map of India on a table, the left hand on the hilt of his sword. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-4412.jpg,"Portrait of Hortense Mancini (1646-1699), Duchess of Mazarin. Bust, facing. Part of the portrait miniatures collection."
SK-A-991.jpg,"View of the abbey at Egmond-Binnen. The abbey is surrounded by a wall, in the surrounding landscape walkers and travelers. Pendant of SK-A-990."
SK-A-1949.jpg,Ships at a jetty. Seascape with several small ships and rowing boats in high winds at a jetty. On the left a mill and a church on the shore.
SK-C-173.jpg,"The pancake maker. Sitting in front of a fire in a kitchen, a woman bakes pancakes in a small pan. Children wait left and right for a portion. In the background a man stands in front of a closet."
SK-A-2698.jpg,"The lease payment. Two farmers in an office to pay tax or rent in kind. The clerk sits at his desk and turns around. Against the wall cupboards with acts and books. The farmer on the right has a chicken with him, the other is leaning on his stick."
SK-A-512.jpg,"Adonis, standing in a landscape, spear or lance over the right shoulder, two hunting dogs on a leash in the left hand."
SK-A-2024.jpg,"The head of the Chancellery and Second Lieutenant of the Grand Vizier, sitting on the floor behind his desk, surrounded by papers. From August 2, 1718 until the revolt of Patrona Halil in September 1730, Üçanbarli Mehmed Efendi held office as the Reis Efendi. He was regarded as one of the greatest scholars of his time and a relatively large amount of biographical information is known about him. He was born in Istanbul in 1673 or 1674 and died in August or September of the year 1732. In the portrait Vanmour made of him, he is probably about 57 years old. His nickname was Üçanbarli, which means the three warehouses and refers to his possessions."
SK-A-400.jpg,"The old beer drinker. In an inn an old man sits at a table with a pipe in his right hand and a beer pitcher in his left. A smoking farmer sits in front of the fireplace, above the fireplace hangs a drawing or print of a mans head."
SK-A-1444.jpg,"Vanitas still life. On a table are a violin, a crucifix, a skull, flowers, a rummer, a document with wax seals, books, an inkstand and a globe."
SK-A-613.jpg,Consul Titus Manlius Torquatus has his son beheaded. The consul sits on a throne between two columns. On the ground the body of the son; the executioner holds up the severed head. On the right a soldier with a horse. In the background buildings of Rome.
SK-C-512.jpg,"Reception of Cornelis Hop as envoy of the States General at the court of Louis XV, King of France, on 24 July 1719. The king, as a child, stands before the throne, with behind him the Regent, Marshal Villeroy and the Cardinal de Fleury. Between the Dutch delegation, in the foreground, the secretary Ruysch. The reception takes place in the painting-decorated Grand Cabinet de lancien apartment dété of Anna of Austria in the Louvre."
SK-A-3588.jpg,"Pasture landscape on the Spaarne. Cows graze in the meadow, in the distance a mill on the water."
SK-C-1478.jpg,"Family portrait of Willem Philip Kops, merchant in Haarlem, with his wife Johanna de Vos and children. The children are Willem Kops, Catharina Kops (with a dog on her arm), Jacobus de Vos Kops, Philip Kops and François Kops. Two of the boys have a buck with them."
SK-A-4825.jpg,Italianate landscape with an Old Testament subject. Wide landscape with here and there hills with buildings and to the left and right shepherds with cattle. In the center are three main figures in front of a flock of sheep.
SK-A-4101.jpg,"Portrait of a man aged 63. Knee piece, standing to the right with a stick in the right hand, the left hand on the side. On the head a black hat with a wide brim. In the background to the right through the window a view of houses of a village located on a bay in which a ship is anchored. Between the houses figures and birds."
SK-A-826.jpg,"Portrait of Petronella van der Burcht, the first wife of François Leidecker. Hip piece, standing in front of an urn on a pedestal, a formal garden in the background. Pendant of SK-A-825."
